i,j,SNR
27,46,19.149570601889174
27,47,17.502699780013323
27,48,12.873135547600963
27,49,20.0864441706528
27,50,17.144240129349722
27,51,18.96511177128897
27,52,20.397808355379105
27,53,21.767814246907104
27,54,23.383680968095046
27,55,17.283283723984997
27,56,18.433373338280962
27,57,14.264916727549661
27,58,20.684800510105784
27,59,13.94533766628469
27,60,12.084244934108737
27,61,19.991158016021174
27,62,15.934910425156554
27,63,19.83282184402672
27,64,18.724223948038507
27,65,12.609992046928873
27,66,10.0
27,67,14.210194758721842
27,68,17.549474460942594
27,69,13.834670995915683
27,70,15.541715651953862
27,71,13.123177808208023
27,72,18.009633879390773
27,73,17.772477781108975
27,74,16.0558221278571
27,75,21.691195903941228
27,76,21.99314508195869
27,77,19.195801607609354
27,78,12.100686455599767
27,79,14.185929558383172
27,80,18.721390993249745
27,81,15.614327259266231
27,82,16.03872570486453
27,83,20.19690218376418
27,84,19.03262446567725
27,85,21.442463301441848
27,86,16.212372110060567
27,87,21.625676261340693
27,88,15.837606258746543
27,89,21.99847447041629
27,90,17.817503930850336
27,91,14.918470758671177
27,92,12.6063414770394
27,93,16.59558305541492
27,94,16.731301906013684
27,95,20.072985730367357
27,96,17.168228491575377
27,97,16.202704064264665
27,98,20.73111241884261
27,99,16.825520316189547
28,29,15.77127455131929
28,30,19.22382675187772
28,31,16.030515343458198
28,32,19.47640642507454
28,33,15.709248664650417
28,34,16.831122451088863
28,35,17.9565309267648
28,36,16.37762103920708
28,37,17.45964559192783
28,38,19.94641590772018
28,39,18.731805373960142
28,40,18.94290955010387
28,41,15.593708684142198
28,42,20.058489304823105
28,43,19.508687021527248
28,44,20.513257576784873
28,45,15.320902503441694
28,46,16.982624209955627
28,47,19.400601707381202
28,48,15.673554647748606
28,49,16.82163259070813
28,50,23.27741721237858
28,51,23.355283036803442
28,52,21.21982164948208
28,53,20.315755408749304
28,54,14.442246551484612
28,55,19.037686694278367
28,56,16.422650214802346
28,57,14.324284307183897
28,58,15.97298248422604
28,59,17.84699522213904
28,60,15.857933277104001
28,61,15.84760172287948
28,62,19.876124495268922
28,63,17.932319455369697
28,64,18.200374238986953
28,65,17.835617190688897
28,66,15.472890569885047
28,67,13.388284246117935
28,68,18.431694131261434
28,69,15.97889010362367
28,70,11.467653194242367
28,71,16.322298226104543
28,72,14.22334617597813
28,73,19.595950702923265
28,74,19.06487568172102
28,75,18.990679434515407
28,76,15.504875145523927
28,77,19.694654745586462
28,78,18.458949349402218
28,79,16.27043638468054
28,80,16.13998770358445
28,81,20.1781244586211
28,82,16.079187829109024
28,83,18.410969420578834
28,84,20.60187096043835
28,85,23.228027876671327
28,86,22.49161937331319
28,87,20.20246829262709
28,88,12.982265945285839
28,89,15.432854711746085
28,90,15.855738437582392
28,91,22.459449497695964
28,92,15.402046177083728
28,93,18.65849913129511
28,94,17.802601189771934
28,95,14.694618371687369
28,96,18.64547202885815
28,97,18.694888258592478
28,98,13.732675354775495
28,99,21.16863234116023
29,30,11.240469913434437
29,31,15.727728541270114
29,32,20.415910881596727
29,33,13.920226499577883
29,34,18.55079775868609
29,35,13.61091883517371
29,36,17.22092756666733
29,37,10.558680660483398
29,38,14.972284894860977
29,39,12.87123565853713
29,40,16.2947087736205
29,41,16.25430581253503
29,42,15.47900748607258
29,43,19.893739589700235
29,44,14.839361188385688
29,45,19.403160019567153
29,46,22.387827309876585
29,47,17.917192450914047
29,48,14.926989386273801
29,49,13.751984455415373
29,50,15.370644699641502
29,51,19.61392816224967
29,52,17.966772204906693
29,53,20.310385648761965
29,54,19.810992637981634
29,55,17.922431955634707
29,56,18.920464784999385
29,57,23.065738628261435
29,58,21.74696867852404
29,59,16.59176194928724
29,60,20.46903832580767
29,61,19.257552417453805
29,62,20.90916423261922
29,63,19.51484971610773
29,64,14.57749769487103
29,65,12.640946303881899
29,66,19.217881051615258
29,67,23.207854595109495
29,68,15.173007676180088
29,69,16.93573078585105
29,70,14.392756821414363
29,71,21.03348851411698
29,72,10.584499434869437
29,73,10.709019096892575
29,74,18.62505975946046
29,75,17.252969059625944
29,76,16.06113095477858
29,77,16.59671564042976
29,78,19.110963743369084
29,79,16.258588032851005
29,80,14.209225084800659
29,81,14.7179112157811
29,82,20.16501658599053
29,83,15.92577413511334
29,84,13.344167248698405
29,85,17.806534980831913
29,86,19.01498416534003
29,87,21.48688224265967
29,88,18.153710161365005
29,89,15.52086625837099
29,90,18.92202360183109
29,91,19.68152461006131
29,92,17.38328408000858
29,93,17.366201821823278
29,94,18.280398714816304
29,95,17.29043050523145
29,96,18.250341720649377
29,97,14.434260026719215
29,98,14.048686690544471
29,99,14.991665861497694
30,31,19.42663282998828
30,32,18.276392702021827
30,33,20.620716892748675
30,34,16.93992723365617
30,35,14.069075812474452
30,36,20.933660605853674
30,37,17.44369883338032
30,38,21.350365108799576
30,39,19.293839474176544
30,40,24.06585603646851
30,41,16.840681042859913
30,42,20.202171715267543
30,43,20.174092319058833
30,44,15.83462096351665
30,45,16.98255304867912
30,46,13.114784973349831
30,47,12.853611588992003
30,48,17.879706404592326
30,49,19.879021212092283
30,50,19.414072100486365
30,51,18.52007379477896
30,52,20.089051459453273
30,53,15.730906612902025
30,54,16.68240175453672
30,55,19.712564540241644
30,56,18.7993561883468
30,57,16.869433558609714
30,58,21.462383158383744
30,59,13.623996246858617
30,60,15.943963938134223
30,61,16.649806676631243
30,62,19.94960463932131
30,63,17.507155593745704
30,64,13.715524759628154
30,65,19.04201253944819
30,66,20.762638946400685
30,67,19.71791359939908
30,68,19.357464764816466
30,69,11.877059509776796
30,70,14.800340569769547
30,71,18.946241826016603
30,72,17.335335445736835
30,73,19.067672805996438
30,74,13.700971969111137
30,75,17.31551570714534
30,76,13.330656943311379
30,77,11.63896431214178
30,78,18.38733726552066
30,79,20.027766389370942
30,80,18.23684928370533
30,81,17.401010559206
30,82,12.813956974512202
30,83,20.518321201292643
30,84,17.367865307872176
30,85,23.378686015617305
30,86,20.3269429248309
30,87,11.484623720043555
30,88,19.765149040767664
30,89,13.310394287280529
30,90,15.221513528712808
30,91,16.74772996971955
30,92,17.21781264891219
30,93,18.6926956468524
30,94,14.431434877587357
30,95,14.04792398723006
30,96,19.301815605199227
30,97,17.46024919619792
30,98,18.023119146104577
30,99,10.918949944916019
31,32,16.96858785005403
31,33,14.827812450815513
31,34,14.738120880949392
31,35,20.26580441267373
31,36,14.212986313082464
31,37,14.22131018102191
31,38,16.50696818979476
31,39,18.850866491942032
31,40,14.847955810755742
31,41,21.202432107340186
31,42,21.849542576083657
31,43,14.855658800594608
31,44,16.764754733269434
31,45,15.163973582027161
31,46,12.443853685386319
31,47,18.409033151368472
31,48,19.70078460468811
31,49,23.535592789379685
31,50,14.807771489105988
31,51,21.508705272437865
31,52,21.527061073773858
31,53,18.09355992870146
31,54,19.306490468728192
31,55,20.11981914490211
31,56,23.4222998447257
31,57,18.933425687849407
31,58,17.319586343488943
31,59,14.901493602977583
31,60,18.415962265037493
31,61,20.57249479831921
31,62,18.233831083988417
31,63,15.160230253224992
31,64,17.76722860748969
31,65,17.11253955261966
31,66,18.29421627326712
31,67,12.51445489834525
31,68,19.152365842308193
31,69,19.28626947029117
31,70,18.834560314559525
31,71,17.48871154856493
31,72,12.082191212189734
31,73,17.44203162408621
31,74,20.68214499802651
31,75,14.919613371122615
31,76,11.53219160151615
31,77,12.878326084387918
31,78,18.44207707546181
31,79,18.618628026557314
31,80,20.158879583864405
31,81,17.33422301281104
31,82,12.999014872064288
31,83,15.044487578218973
31,84,19.956518117798044
31,85,17.921487722318428
31,86,19.449488904039935
31,87,18.804366416383118
31,88,16.88511834480911
31,89,16.9779794874759
31,90,23.07130680926758
31,91,18.74402279982766
31,92,17.114237349050917
31,93,18.86625997281043
31,94,18.16871745887282
31,95,11.027930879516617
31,96,19.450253543116943
31,97,22.962817822269027
31,98,15.159160394829808
31,99,21.862107246517503
32,33,16.729390908004248
32,34,18.380414192949466
32,35,20.71108005091952
32,36,15.339995706127572
32,37,21.227481738455413
32,38,13.857348155921983
32,39,14.87453575325825
32,40,15.719439047957422
32,41,19.486016099355705
32,42,16.477376768291588
32,43,12.940076621242396
32,44,16.850401384450514
32,45,15.147335852396848
32,46,19.693880862521105
32,47,16.47029483663469
32,48,17.712322227701954
32,49,16.283582628577985
32,50,18.801816904690867
32,51,16.94922770958834
32,52,18.475596144061196
32,53,10.0
32,54,17.79175263093336
32,55,18.7417410103307
32,56,16.902159835256224
32,57,19.508177414177624
32,58,19.715821086978462
32,59,21.41264167554851
32,60,17.814434824216846
32,61,11.758597885990056
32,62,10.643501653631064
32,63,12.694477143776448
32,64,17.386278816447593
32,65,17.028084135158302
32,66,18.328719556059923
32,67,15.624262232328478
32,68,15.290526485482754
32,69,19.1651438272313
32,70,19.467773234117505
32,71,16.730049593558558
32,72,17.38457002528314
32,73,18.712943029986974
32,74,19.013030725488985
32,75,14.06805790120378
32,76,15.341278432246147
32,77,13.80836186306384
32,78,15.979280155489509
32,79,19.93700076802549
32,80,19.138815600831297
32,81,14.205706118912325
32,82,19.036800180477947
32,83,17.757529316027355
32,84,16.018219878742237
32,85,13.280621034689107
32,86,16.9755298851467
32,87,19.539832018347866
32,88,11.010707054811622
32,89,16.31163040674565
32,90,24.262851096414888
32,91,19.517910155704282
32,92,18.279497485010427
32,93,15.288444491287258
32,94,15.465010486378091
32,95,17.25013481290011
32,96,22.308590888131405
32,97,18.89676757268479
32,98,14.883524806687532
32,99,21.03036088715159
33,34,16.62221737852573
33,35,22.59203944304185
33,36,15.800190926086888
33,37,14.490202729288333
33,38,18.02388873344071
33,39,20.446980951400896
33,40,20.61233439019273
33,41,17.977575300006436
33,42,14.535709936094166
33,43,15.983977834306344
33,44,11.44515439493735
33,45,14.76063538729354
33,46,16.96462955530821
33,47,18.667006421960437
33,48,16.48163703560566
33,49,17.329062835066782
33,50,16.31144366575055
33,51,19.75307591256931
33,52,14.802661184720384
33,53,20.01264374243898
33,54,23.382642437541733
33,55,18.918368968065792
33,56,15.918725169327875
33,57,15.891189567739644
33,58,21.129511666552293
33,59,14.120231722384007
33,60,14.638586739182308
33,61,14.006654638388607
33,62,13.664458478437941
33,63,14.365551041860428
33,64,19.86971482535648
33,65,20.806847693764073
33,66,15.40878078291945
33,67,18.12200213813707
33,68,19.777470025324703
33,69,17.80169260929149
33,70,14.635171727148283
33,71,13.088794794585755
33,72,20.531282659376526
33,73,18.988538236865143
33,74,19.23086768019596
33,75,14.17705929729691
33,76,18.204931578667157
33,77,19.386998762370464
33,78,18.442101530941436
33,79,15.264930349576932
33,80,20.536781530196006
33,81,12.91710415546368
33,82,20.286225774420824
33,83,20.74316783226122
33,84,22.216990952605673
33,85,16.47252342924867
33,86,14.501709950315439
33,87,19.88164108692514
33,88,15.402354162739076
33,89,17.631986534331965
33,90,16.547613348519786
33,91,14.793784085760745
33,92,18.462998398554674
33,93,13.323952250325892
33,94,19.276617044932117
33,95,14.599206734629796
33,96,12.304805960596221
33,97,17.34967762362912
33,98,18.79490155843367
33,99,19.230803791159673
34,35,19.955061192481484
34,36,10.439078800928758
34,37,14.484566707129986
34,38,17.819956883509096
34,39,22.057009839808437
34,40,19.851233481024185
34,41,23.204020155544338
34,42,15.925181731258004
34,43,18.323250985846027
34,44,14.200087577292079
34,45,16.286943341128
34,46,15.29411284515108
34,47,15.598034022049836
34,48,16.31965263644301
34,49,17.508152619672043
34,50,17.566637993549453
34,51,19.130360318748178
34,52,17.919965402160578
34,53,16.467863113451124
34,54,15.93226437540416
34,55,16.578604839523948
34,56,16.152888575659105
34,57,18.97291316554594
34,58,20.096575572013787
34,59,21.322133613841252
34,60,15.106891720178748
34,61,18.90811667601625
34,62,13.315961075221974
34,63,18.619524154757734
34,64,20.748016846273195
34,65,17.051231494999016
34,66,20.71790814177662
34,67,14.08429638905357
34,68,14.83406415072509
34,69,17.09257047206894
34,70,20.566631063757473
34,71,16.247711630974035
34,72,16.139340697273678
34,73,14.525114924865939
34,74,18.108643133327863
34,75,21.240085422683308
34,76,19.602040327281077
34,77,19.589951963008794
34,78,16.879076575229007
34,79,15.810071922208257
34,80,19.53173774924911
34,81,17.40426677309758
34,82,16.979175292841855
34,83,20.194721867210845
34,84,16.90663764498181
34,85,14.986671221844382
34,86,20.227565485992898
34,87,17.7421596713016
34,88,14.388911968453925
34,89,14.16128231538515
34,90,17.7862356274806
34,91,24.512228984434827
34,92,16.321538189361373
34,93,16.491178422743264
34,94,22.071313592851162
34,95,17.328156400628455
34,96,13.154599410256036
34,97,12.781610642355481
34,98,21.17999192136244
34,99,19.499063626750566
35,36,19.97837712529358
35,37,17.326730324863863
35,38,15.319863922051606
35,39,16.8485106528275
35,40,17.90809365212313
35,41,14.985066532903897
35,42,19.18434972865338
35,43,13.721211493600835
35,44,16.50172370627433
35,45,16.887976382570493
35,46,15.426940560473895
35,47,10.883483934940534
35,48,18.843608992333756
35,49,15.2327477186792
35,50,21.477123877973114
35,51,16.474053166947844
35,52,15.875921234706338
35,53,17.77456584033663
35,54,20.660319245891344
35,55,15.80977701064549
35,56,20.54421308448933
35,57,21.820910923052868
35,58,20.470968431967837
35,59,22.379294472976774
35,60,21.377938063037405
35,61,22.044646881679018
35,62,22.312978958246923
35,63,18.124208588889893
35,64,16.212328301283407
35,65,10.713269094268583
35,66,13.531800641434613
35,67,16.155151602523613
35,68,16.3547947382783
35,69,17.04161660979374
35,70,14.49771852925375
35,71,12.712667165676057
35,72,17.10933050059982
35,73,16.93174621356463
35,74,15.077337875350402
35,75,15.273543515048846
35,76,14.67953022438278
35,77,16.310428782951046
35,78,14.931091519014245
35,79,21.279625994551047
35,80,18.222990196135363
35,81,14.583046245920448
35,82,16.65865665559764
35,83,13.959143180946429
35,84,20.536504885524366
35,85,21.65256017374246
35,86,21.256005948259094
35,87,14.065922106272208
35,88,17.226198940821472
35,89,16.295287973461253
35,90,19.186039317742544
35,91,14.476270590148307
35,92,15.47232491799695
35,93,16.260348914944576
35,94,17.95986540739727
35,95,19.58238612441366
35,96,16.513816921790177
35,97,19.491895226578666
35,98,19.966229070391414
35,99,16.86035428938454
36,37,13.763025601403209
36,38,13.98642899369758
36,39,19.275180925454706
36,40,16.07132669105599
36,41,12.362112031952634
36,42,19.338857104549003
36,43,17.88866356163866
36,44,13.282098756572115
36,45,21.038259943607937
36,46,20.00990796147325
36,47,17.916235753870538
36,48,13.67704189679675
36,49,13.293008401344151
36,50,16.57879453947569
36,51,12.358253831349131
36,52,18.715240819553458
36,53,13.267530059858991
36,54,17.994738187764096
36,55,16.635605641819822
36,56,19.635355804291134
36,57,14.686157214215536
36,58,18.32118834857417
36,59,13.31547942149607
36,60,19.88664865530822
36,61,17.155114701167516
36,62,18.98755200689629
36,63,13.538423959515903
36,64,18.9972528270153
36,65,18.418610188911124
36,66,18.59109367814009
36,67,18.437901889041957
36,68,16.919608351628955
36,69,21.223897660947973
36,70,17.03230604270289
36,71,15.282492398827515
36,72,17.323821419893186
36,73,14.64844616366641
36,74,16.108010730007468
36,75,16.968260151431803
36,76,16.36133763806242
36,77,18.098191218416456
36,78,23.33728417391898
36,79,19.212849519538363
36,80,20.716901941864275
36,81,15.98887168789529
36,82,15.738951134484555
36,83,16.36546585932103
36,84,20.058667291806632
36,85,11.055644565307308
36,86,14.400505674125899
36,87,17.80700754050266
36,88,16.827722898811214
36,89,23.403189046429137
36,90,18.843049647227968
36,91,15.513425669408559
36,92,12.767178794381959
36,93,16.478319895186413
36,94,13.590339751964756
36,95,18.900251951255306
36,96,17.983318966725037
36,97,18.460095796278193
36,98,23.737529994385113
36,99,14.777602055739107
37,38,16.92278737661228
37,39,13.862452766533274
37,40,17.258204451549624
37,41,22.27982084785008
37,42,19.206167197361417
37,43,17.1565388632324
37,44,18.254890746459672
37,45,13.86743308616923
37,46,16.318798864916833
37,47,17.75575772371116
37,48,17.798265960125626
37,49,12.90815126680415
37,50,18.482869537704346
37,51,18.33758947754263
37,52,16.368846381181665
37,53,17.5125249972475
37,54,13.049525339895997
37,55,13.060613154026955
37,56,17.90406178701471
37,57,15.496830427251508
37,58,17.465333439327097
37,59,20.018472016952813
37,60,16.978210209084533
37,61,10.0
37,62,17.04803908593732
37,63,16.056867934017895
37,64,16.79591693703124
37,65,20.199192437714657
37,66,12.764409442176657
37,67,18.231869871723955
37,68,22.210911735733696
37,69,15.622170655094628
37,70,18.91698365855721
37,71,20.398917336912405
37,72,18.130694317306283
37,73,15.444709059005719
37,74,15.371436967875999
37,75,19.731400461297948
37,76,19.2764472723452
37,77,15.140594754786324
37,78,13.970580536916751
37,79,13.65757985755301
37,80,22.484955583554314
37,81,17.296164638828504
37,82,24.580685756960243
37,83,19.166636809211628
37,84,18.818566968501397
37,85,18.418817464915552
37,86,20.497449550592094
37,87,14.601810444867791
37,88,23.980039325112205
37,89,17.199094892164503
37,90,15.389799723421566
37,91,18.40768300686526
37,92,20.777016628092394
37,93,14.477335372651073
37,94,19.200608117323213
37,95,15.350667527240567
37,96,15.981179400476535
37,97,16.031552743734906
37,98,19.790624399457762
37,99,14.172781804616868
38,39,18.077848330103837
38,40,16.469746407752226
38,41,14.958369466124413
38,42,13.85942919173656
38,43,13.891335026451992
38,44,12.598611947041608
38,45,20.188501581247802
38,46,16.775040512106337
38,47,17.97595579019873
38,48,21.034568093444793
38,49,13.839648529205341
38,50,14.675362974052856
38,51,18.26414661008135
38,52,12.0277613437589
38,53,15.763874461009394
38,54,14.725320780698597
38,55,18.48856732650861
38,56,16.222552400908395
38,57,23.524447838130875
38,58,20.313674116208183
38,59,14.940284547174066
38,60,16.33805968762945
38,61,16.457246461253668
38,62,25.0
38,63,12.969401068065576
38,64,18.11061910121384
38,65,11.246703593915413
38,66,17.47918767638223
38,67,23.229671685727034
38,68,16.274633704977674
38,69,20.813663264416146
38,70,17.30165432214039
38,71,16.232503849523695
38,72,16.74503092316081
38,73,15.739292064459995
38,74,15.621825184330529
38,75,13.509416763026513
38,76,22.02040218684833
38,77,16.32077081261967
38,78,18.38132293229726
38,79,14.870404445680641
38,80,20.85097167824605
38,81,16.679332666276512
38,82,17.226901996426584
38,83,12.013070094112164
38,84,18.687928633418835
38,85,22.93451711446074
38,86,14.892767242000264
38,87,16.12531253889255
38,88,14.085028125354953
38,89,17.88748652272113
38,90,17.692072593720486
38,91,19.615243304483407
38,92,19.15442064040276
38,93,15.062451861443197
38,94,18.17484414719312
38,95,16.51509667983258
38,96,14.226901067869859
38,97,17.11943238111216
38,98,25.0
38,99,24.445511902017834
39,40,17.919479793302955
39,41,22.71657162403227
39,42,17.363849907561182
39,43,17.34058498167556
39,44,11.65128463711071
39,45,14.619683302167141
39,46,15.149502208040571
39,47,17.82255709499629
39,48,17.541953604577827
39,49,15.7631729458244
39,50,15.733560401398469
39,51,17.001540593176145
39,52,13.355765047953152
39,53,15.662084318894323
39,54,16.356130390575114
39,55,13.753153200781377
39,56,16.509286320206368
39,57,14.995578509396475
39,58,21.20614717602843
39,59,16.768588608582633
39,60,16.931362995230273
39,61,18.784084321064103
39,62,19.170904950521887
39,63,12.291274587099547
39,64,16.369647672677395
39,65,14.772903021243726
39,66,17.064489267420345
39,67,15.891002436403259
39,68,17.971208388573423
39,69,14.558622263313532
39,70,15.79669827543944
39,71,15.72652099323294
39,72,20.74777411141268
39,73,18.60401097784163
39,74,18.606666122756998
39,75,16.641045157569923
39,76,16.34584644371934
39,77,19.183008665492913
39,78,19.832301801381355
39,79,17.545440356886523
39,80,20.924943836428305
39,81,21.322465082545552
39,82,12.505905881833257
39,83,18.79113665434915
39,84,17.37219421452689
39,85,18.664866441904728
39,86,20.847929584080227
39,87,14.73838551072568
39,88,12.639177692732314
39,89,20.818574418553137
39,90,14.504546065208762
39,91,15.441341458236893
39,92,18.11386268025895
39,93,15.441694536515932
39,94,12.723368115053207
39,95,17.602569302247176
39,96,15.155546023114422
39,97,19.293579633610804
39,98,15.981770331764036
39,99,15.434661583837606
40,41,16.869998382669372
40,42,20.656460430516013
40,43,20.223712244913052
40,44,14.22032145262084
40,45,25.0
40,46,16.522671026244915
40,47,14.042752813121497
40,48,20.164695970146337
40,49,16.414982627936944
40,50,23.961158523518947
40,51,20.0422250664446
40,52,16.903840461073695
40,53,22.225920633196612
40,54,20.047345634411336
40,55,13.813314409195332
40,56,20.16518232871721
40,57,15.95053767415465
40,58,17.250021144259975
40,59,17.893163347652383
40,60,14.862711963201217
40,61,13.499973163327896
40,62,18.60335203276089
40,63,13.335299503990411
40,64,10.0
40,65,14.99168318688571
40,66,18.493277264465195
40,67,16.69035659929011
40,68,21.301392821860215
40,69,18.051260486295067
40,70,15.201071044158757
40,71,16.18124934856152
40,72,13.190375922192464
40,73,20.75739167411779
40,74,13.356699741751127
40,75,14.738777103642192
40,76,17.019141338714117
40,77,17.507059793472468
40,78,12.992048909470633
40,79,14.783392614341516
40,80,18.295121806717955
40,81,20.889170076990982
40,82,18.547010686270525
40,83,17.422570715227437
40,84,12.812773798389607
40,85,15.64797296034373
40,86,19.064482723933164
40,87,20.742840009564663
40,88,20.168127724465762
40,89,17.91421493333682
40,90,21.113801399947533
40,91,25.0
40,92,15.718414253851936
40,93,15.210652613964891
40,94,22.055448777339166
40,95,18.20639357615626
40,96,17.83692306528181
40,97,18.677122982977377
40,98,15.536540484445121
40,99,14.395614145748233
41,42,15.168557471355069
41,43,21.237838770493045
41,44,13.190078005946255
41,45,18.99596393694565
41,46,15.826937619923472
41,47,16.439899333853965
41,48,19.728852929825
41,49,20.031966740073685
41,50,18.52892961360081
41,51,11.880641012901982
41,52,22.212894126027372
41,53,21.430589551598683
41,54,17.774310499573442
41,55,17.530773450878236
41,56,22.904347625860467
41,57,20.341672813881182
41,58,17.41211678927524
41,59,16.622983972446566
41,60,16.91938866696692
41,61,21.031696163191498
41,62,20.61997535412006
41,63,12.65973096550359
41,64,18.89392719659819
41,65,20.09236399413282
41,66,12.980610502084845
41,67,17.491105745685033
41,68,12.168869180870443
41,69,17.88847850782416
41,70,11.250296494261155
41,71,15.454763428876248
41,72,15.666802256514597
41,73,15.373450539572183
41,74,21.854584050923698
41,75,19.10653170921731
41,76,16.3012934190298
41,77,14.700766477317696
41,78,16.783671049464303
41,79,14.412661095102054
41,80,20.419240012448995
41,81,23.490298004643357
41,82,20.65959969424633
41,83,18.495071036635448
41,84,17.00311365012056
41,85,16.284681131615617
41,86,22.73585371806278
41,87,15.772193177435396
41,88,22.18329567068725
41,89,14.105382273939554
41,90,16.61130503680538
41,91,12.357830221837641
41,92,17.97770260368484
41,93,13.70881713437138
41,94,22.495148220371327
41,95,18.73681681498321
41,96,19.112190240630454
41,97,18.34803534749431
41,98,14.222377556826586
41,99,17.87235486320148
42,43,23.011242063603234
42,44,17.525664778018932
42,45,14.448951395125562
42,46,11.942972029914891
42,47,15.36001902882377
42,48,12.213313307377366
42,49,19.99155210712779
42,50,19.843501798546736
42,51,14.87295451833835
42,52,19.341943925408277
42,53,15.770636041129054
42,54,17.363157151675424
42,55,18.615866654694933
42,56,16.168119972881524
42,57,18.75461004595935
42,58,12.442815848597345
42,59,17.85242496396391
42,60,17.395143932836795
42,61,11.360820591255669
42,62,12.070929421805538
42,63,11.92142918311922
42,64,18.742920501771852
42,65,17.871878880614982
42,66,18.32187273152212
42,67,13.520864522475517
42,68,20.916921431998794
42,69,20.44852365945217
42,70,15.199110894930016
42,71,21.02818082936139
42,72,16.74723280965652
42,73,12.171384927969905
42,74,12.601915701547323
42,75,19.701170463565017
42,76,17.187853567993063
42,77,20.143674839361793
42,78,17.23488062580276
42,79,18.303012680082336
42,80,23.87057926894052
42,81,21.690547262894203
42,82,16.20151819416877
42,83,18.62490617410938
42,84,18.98333632918537
42,85,19.784173502488322
42,86,17.71302641556409
42,87,16.01940444851489
42,88,17.489131548290498
42,89,16.059138671564874
42,90,22.55010184371938
42,91,21.222178716505965
42,92,16.889154943361834
42,93,18.784876782081433
42,94,17.00362220729293
42,95,21.079723407904638
42,96,20.646641549253978
42,97,19.20583249813266
42,98,20.113792808843577
42,99,19.481712424124737
43,44,21.022185561424898
43,45,19.093394119987593
43,46,17.95570158734357
43,47,15.768323129202285
43,48,12.784747787520454
43,49,17.416454858479863
43,50,15.276833399787613
43,51,17.680027200871372
43,52,20.92146527256127
43,53,18.01847402632106
43,54,16.25499498667113
43,55,14.940614125415077
43,56,13.209594377728205
43,57,21.498416006072464
43,58,12.169926943212252
43,59,14.695650921306818
43,60,10.5603941989088
43,61,16.551575272750853
43,62,16.473146320718254
43,63,16.287116738111518
43,64,17.310610300070792
43,65,15.036204776746722
43,66,14.759033078533799
43,67,22.953479239783228
43,68,16.497811154909886
43,69,20.222975874840294
43,70,14.989686872041036
43,71,22.33818578425626
43,72,22.042546393023393
43,73,18.19305604665183
43,74,14.20140522109155
43,75,17.76100415718298
43,76,17.64191350012317
43,77,18.21887174226849
43,78,14.565338151400988
43,79,12.930999591462117
43,80,17.987089112146105
43,81,17.469126050998845
43,82,17.5062250657581
43,83,20.5804017365529
43,84,13.074518550905903
43,85,20.532081147963414
43,86,15.270317379948047
43,87,16.31433380244982
43,88,15.022661910246189
43,89,17.768859573517755
43,90,11.782546375600218
43,91,15.79574283913842
43,92,15.952730364143942
43,93,21.291790607089585
43,94,17.952094431361655
43,95,19.58655493448891
43,96,17.517816443159507
43,97,14.353298885611856
43,98,20.221614604549742
43,99,14.963675973797297
44,45,15.921269977681725
44,46,18.0462993364287
44,47,20.336616368341318
44,48,16.895846370151766
44,49,22.031574195949826
44,50,15.785564754843703
44,51,19.496767860863894
44,52,17.51084890285211
44,53,22.14001551463726
44,54,18.143218039782948
44,55,11.86806154583171
44,56,20.765005629428522
44,57,17.255354459978417
44,58,15.840814266794851
44,59,21.168894285762516
44,60,16.506074091911493
44,61,19.299960229487027
44,62,15.194850042106967
44,63,14.991609619516037
44,64,22.931745281750835
44,65,15.138901788211943
44,66,15.745687190747596
44,67,12.37503762439695
44,68,22.389946732023468
44,69,18.693994969885296
44,70,18.21333890035779
44,71,20.425415231735887
44,72,13.511990291997199
44,73,15.876859654240988
44,74,17.225686806251467
44,75,12.854586847814616
44,76,21.434281379049853
44,77,17.444712849419897
44,78,16.5301340912335
44,79,18.20867646870485
44,80,15.242253146989603
44,81,17.635339011438898
44,82,25.0
44,83,19.314046090737403
44,84,22.504933178902977
44,85,16.434750632632237
44,86,15.245293029607186
44,87,18.429110768114978
44,88,13.474885169727894
44,89,10.579126703662617
44,90,19.694777515066416
44,91,19.42401443491669
44,92,20.001553665259216
44,93,17.58450961956999
44,94,23.435118099638988
44,95,17.238015438827155
44,96,15.838105777628266
44,97,10.0
44,98,17.358502397040276
44,99,19.995633355179034
45,46,17.520583595618493
45,47,20.872665203340283
45,48,24.384643498766174
45,49,16.9799493748684
45,50,21.193760678779924
45,51,12.742442274459927
45,52,20.59395731306988
45,53,17.69047144116031
45,54,16.83582850495881
45,55,17.00980323998053
45,56,17.03108959498407
45,57,16.57359127196425
45,58,18.096018910448993
45,59,16.977123597800794
45,60,14.032622563110392
45,61,18.751161666976373
45,62,15.676396154831595
45,63,20.64395984437639
45,64,17.398519100282858
45,65,17.88107185996357
45,66,11.352304260266001
45,67,13.729959615495634
45,68,20.31884318052235
45,69,15.298549821921466
45,70,15.902687023003152
45,71,16.666180098195163
45,72,21.59122777848203
45,73,18.622413993404752
45,74,21.430793810149986
45,75,16.696756607406424
45,76,18.139528791299174
45,77,13.890269633872073
45,78,21.034093705430116
45,79,17.82594461108456
45,80,17.632387296388828
45,81,18.51494661767698
45,82,21.84037622176097
45,83,16.85651468053423
45,84,22.48911687326472
45,85,14.945432246788625
45,86,18.766553823907277
45,87,23.527655683524628
45,88,16.030555806224196
45,89,18.23576756033026
